Municipality,Fertility Rate,socio_economic_class,Age,Children,15-19,20-24,25-29,30-34,35-39,40-44,45-49
Silkeborg,1.878524148997457,1,49,26,5,5,5,5,5,1,0
Silkeborg,1.7439021243156096,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.9206677519727642,2,49,25,5,5,5,5,5,0,0
Silkeborg,1.9245730366230112,1,49,25,5,5,5,5,5,0,0
Silkeborg,1.8371088770385884,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.8224866814565985,1,49,25,5,5,5,5,5,0,0
Silkeborg,1.830279561539121,1,49,24,4,5,5,5,5,0,0
Silkeborg,1.6174876805117926,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.7315951756221408,2,49,24,4,5,5,5,5,0,0
Silkeborg,2.0212864557959267,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.9249080002451116,1,49,25,4,5,5,5,5,1,0
Silkeborg,2.0531413601181505,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.948879841006031,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.9512207010021176,1,49,24,4,5,5,5,5,0,0
Silkeborg,2.0984332709244025,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.8313482883946475,1,49,24,4,5,5,5,5,0,0
Silkeborg,1.9641872551184165,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.795573699204894,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.347744522595598,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.93409946031662,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.7808502196256557,2,49,25,5,5,5,5,5,0,0
Silkeborg,1.8135114672757446,2,49,24,4,5,5,5,5,0,0
Silkeborg,1.8176927626403176,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.9572927133199434,3,49,25,5,5,5,5,5,0,0
Silkeborg,2.045018964240334,2,49,24,4,5,5,5,5,0,0
Silkeborg,2.024796934992716,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.138728528391382,3,49,25,5,5,5,5,5,0,0
Silkeborg,2.0963325486015947,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.7349129167765864,2,49,24,4,5,5,5,5,0,0
Silkeborg,1.836871210931989,3,49,25,4,5,5,5,5,1,0
Silkeborg,1.7076767817733747,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.8513751819188393,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.123449140384909,1,49,24,4,5,5,5,5,0,0
Silkeborg,2.2154438907212652,3,49,25,5,5,5,5,5,0,0
Silkeborg,2.1603914415165297,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.7936138679826077,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.9969250281114879,2,49,25,5,5,5,5,5,0,0
Silkeborg,2.0281572457143344,3,49,25,4,5,5,5,5,1,0
Silkeborg,2.187854788469984,1,49,24,4,5,5,5,5,0,0
Silkeborg,1.9851912022795797,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.7592233210747696,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.8783008192598856,1,49,25,4,5,5,5,5,1,0
Silkeborg,1.8477351149182155,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.0698459722332543,3,49,25,5,5,5,5,5,0,0
Silkeborg,2.157931390459567,3,49,25,5,5,5,5,5,0,0
Silkeborg,2.196501377856801,2,49,25,5,5,5,5,5,0,0
Silkeborg,2.06664230653568,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.927031416079441,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.7468404366087282,2,49,25,5,5,5,5,5,0,0
Silkeborg,1.8983621916483921,1,49,24,4,5,5,5,5,0,0
Silkeborg,1.9550071250152408,1,49,25,5,5,5,5,5,0,0
Silkeborg,1.8167830464195194,1,49,24,4,5,5,5,5,0,0
Silkeborg,1.965100570072751,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.048809079176295,2,49,25,5,5,5,5,5,0,0
Silkeborg,1.8481372087368197,3,49,25,5,5,5,5,5,0,0
Silkeborg,2.1504181593091665,1,49,25,5,5,5,5,5,0,0
Silkeborg,1.9071326057212783,1,49,24,4,5,5,5,5,0,0
Silkeborg,2.232482499159716,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.054829483858839,1,49,25,5,5,5,5,5,0,0
Silkeborg,1.4254427770745632,2,49,25,5,5,5,5,5,0,0
Silkeborg,2.1079108140244305,1,49,24,4,5,5,5,5,0,0
Silkeborg,2.021973631233517,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.27587179570472,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.6789797030810445,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.7309801834542837,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.7641336905894316,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.8017479694091083,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.9335159292687354,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.6707502228438829,1,49,24,4,5,5,5,5,0,0
Silkeborg,2.0336039389308262,3,49,25,5,5,5,5,5,0,0
Silkeborg,2.0618687270575853,1,49,25,5,5,5,5,5,0,0
Silkeborg,1.7093735299343946,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.7533326682922117,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.156653592576869,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.7551289295184938,2,49,25,4,5,5,5,5,1,0
Silkeborg,2.3128512991047274,3,49,25,5,5,5,5,5,0,0
Silkeborg,2.1413949861416066,1,49,24,4,5,5,5,5,0,0
Silkeborg,2.091795749763394,1,49,25,5,5,5,5,5,0,0
Silkeborg,1.8707097389917708,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.659178067900593,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.4761552650170935,2,49,25,5,5,5,5,5,0,0
Silkeborg,1.9883337673127612,3,49,25,5,5,5,5,5,0,0
Silkeborg,2.344793980861379,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.0244213073215858,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.8933996361577738,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.6577095681056053,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.9121140576775082,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.8726841426509218,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.118379048712506,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.373257396310777,3,49,25,5,5,5,5,5,0,0
Silkeborg,2.0382607118322094,1,49,25,5,5,5,5,5,0,0
Silkeborg,2.119792909783034,3,49,25,5,5,5,5,5,0,0
Silkeborg,2.010315653821238,1,49,24,4,5,5,5,5,0,0
Silkeborg,1.855537730429906,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.268916036937477,1,49,25,5,5,5,5,5,0,0
Silkeborg,1.8110000789116754,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.952835325820493,3,49,25,5,5,5,5,5,0,0
Silkeborg,2.2688531029468235,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.0115146934032255,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.1395269623991533,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.802876048334497,3,49,25,5,5,5,5,5,0,0
Silkeborg,2.167312818287695,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.1466306025029973,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.034946040399319,3,49,25,5,5,5,5,5,0,0
Silkeborg,2.0609637356795076,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.9520312598082468,1,49,25,5,5,5,5,5,0,0
Silkeborg,1.609782767147539,3,49,25,5,5,5,5,5,0,0
Silkeborg,2.150477291131598,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.8702753115227624,3,49,25,5,5,5,5,5,0,0
Silkeborg,2.1046080877434235,1,49,25,5,5,5,5,5,0,0
Silkeborg,1.799397166628889,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.5378509579728026,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.855470205412166,2,49,25,5,5,5,5,5,0,0
Silkeborg,1.7661518242084946,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.0408887762718275,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.0490168408277976,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.194905952932242,1,49,24,4,5,5,5,5,0,0
Silkeborg,2.3923111289401247,2,49,25,5,5,5,5,5,0,0
Silkeborg,1.7716570773147708,2,49,24,4,5,5,5,5,0,0
Silkeborg,1.8479056897003516,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.9494713900516616,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.7037725839824402,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.747817995423397,3,49,24,4,5,5,5,5,0,0
Silkeborg,2.049483508148988,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.8521299283051844,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.9789264030161424,1,49,25,5,5,5,5,5,0,0
Silkeborg,2.1197427606291255,1,49,25,5,5,5,5,5,0,0
Silkeborg,2.0004406381546396,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.7844460363197974,2,49,24,4,5,5,5,5,0,0
Silkeborg,2.2575512081105873,2,49,24,4,5,5,5,5,0,0
Silkeborg,1.735331777521313,1,49,24,4,5,5,5,5,0,0
Silkeborg,1.9674595513874698,1,49,24,4,5,5,5,5,0,0
Silkeborg,2.126002251724111,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.976181833184855,3,49,25,5,5,5,5,5,0,0
Silkeborg,2.3228750569358914,2,49,24,4,5,5,5,5,0,0
Silkeborg,2.096293573067841,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.7893997514491615,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.9296800416494313,3,49,24,4,5,5,5,5,0,0
Silkeborg,1.8931925168759587,3,49,25,5,5,5,5,5,0,0
Silkeborg,1.9959166430208477,1,49,25,5,5,5,5,5,0,0
Silkeborg,1.5805487459708103,2,49,25,5,5,5,5,5,0,0
Skanderborg,2.391403965371489,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.0800343331261035,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.4097164273625045,3,49,24,4,5,5,5,5,0,0
Skanderborg,2.403230034953736,3,49,24,4,5,5,5,5,0,0
Skanderborg,1.939919732045468,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.4491897027999223,1,49,24,4,5,5,5,5,0,0
Skanderborg,2.4083748035892114,1,49,25,5,5,5,5,5,0,0
Skanderborg,2.1312686781000703,3,49,24,4,5,5,5,5,0,0
Skanderborg,2.2807245008255372,3,49,24,4,5,5,5,5,0,0
Skanderborg,2.110764770266915,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.0447933778446394,3,49,24,4,5,5,5,5,0,0
Skanderborg,2.2590062769217476,1,49,24,4,5,5,5,5,0,0
Skanderborg,2.3453078662349336,1,49,24,4,5,5,5,5,0,0
Skanderborg,2.5318164798974307,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.29818699695296,3,49,25,5,5,5,5,5,0,0
Skanderborg,1.8627981714572843,1,49,24,4,5,5,5,5,0,0
Skanderborg,1.9862021301580686,1,49,25,5,5,5,5,5,0,0
Skanderborg,2.3785878868516748,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.4360909186926145,2,49,25,5,5,5,5,5,0,0
Skanderborg,2.0129420302760703,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.270627440989847,1,49,24,4,5,5,5,5,0,0
Skanderborg,2.3897814367153716,3,49,24,4,5,5,5,5,0,0
Skanderborg,2.0094459204444144,3,49,24,4,5,5,5,5,0,0
Skanderborg,2.2107981950293008,3,49,24,4,5,5,5,5,0,0
Skanderborg,2.2995758116797855,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.289738491388236,2,49,24,4,5,5,5,5,0,0
Skanderborg,2.2399288972611044,2,49,25,5,5,5,5,5,0,0
Skanderborg,1.7598520781487104,1,49,24,4,5,5,5,5,0,0
Skanderborg,2.125451352973995,1,49,24,4,5,5,5,5,0,0
Skanderborg,2.142899735330853,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.1910950887386726,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.1208306135892223,2,49,24,4,5,5,5,5,0,0
Skanderborg,2.329251403926458,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.2774165956639103,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.0985448355460203,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.3260870302554317,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.097531811379167,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.454006895855496,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.087254223598369,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.4092053021806676,3,49,25,4,5,5,5,5,1,0
Skanderborg,2.159219315227577,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.250372683390267,3,49,24,4,5,5,5,5,0,0
Skanderborg,2.1078105487378447,3,49,24,4,5,5,5,5,0,0
Skanderborg,1.909379712083082,2,49,24,4,5,5,5,5,0,0
Skanderborg,1.8280826258498455,2,49,24,4,5,5,5,5,0,0
Skanderborg,2.230833680361182,2,49,24,4,5,5,5,5,0,0
Skanderborg,1.8971335493741603,1,49,24,4,5,5,5,5,0,0
Skanderborg,1.7795120400135438,3,49,24,4,5,5,5,5,0,0
Skanderborg,1.6484455673465341,2,49,25,5,5,5,5,5,0,0
Skanderborg,2.1282541190731465,3,49,24,4,5,5,5,5,0,0
Skanderborg,1.9060397391233033,2,49,25,5,5,5,5,5,0,0
Skanderborg,2.3881718133589573,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.242765435774836,3,49,25,5,5,5,5,5,0,0
Skanderborg,1.7541150507972378,1,49,25,5,5,5,5,5,0,0
Skanderborg,2.040476843372235,3,49,25,5,5,5,5,5,0,0
Skanderborg,1.954595686260603,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.452286090606871,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.211726582669427,2,49,25,5,5,5,5,5,0,0
Skanderborg,2.1323137220343478,3,49,24,4,5,5,5,5,0,0
Skanderborg,2.3453909929180705,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.2977295494678907,1,49,25,5,5,5,5,5,0,0
Skanderborg,1.7992358741721621,2,49,24,4,5,5,5,5,0,0
Skanderborg,2.2935768481984558,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.0140088883945197,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.145839083831573,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.0313947805360932,3,49,25,5,5,5,5,5,0,0
Skanderborg,1.7756848720071763,1,49,25,5,5,5,5,5,0,0
Skanderborg,1.7331007183724247,1,49,25,5,5,5,5,5,0,0
Skanderborg,1.7978010188394073,1,49,24,4,5,5,5,5,0,0
Skanderborg,2.172726649798289,1,49,24,4,5,5,5,5,0,0
Skanderborg,1.9752741859581744,3,49,25,5,5,5,5,5,0,0
Skanderborg,1.874935006127491,1,49,24,4,5,5,5,5,0,0
Skanderborg,2.249035962048253,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.1930716529796275,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.309485224852173,1,49,25,5,5,5,5,5,0,0
Skanderborg,2.139237612962903,1,49,24,4,5,5,5,5,0,0
Skanderborg,1.9006101751621398,1,49,25,5,5,5,5,5,0,0
Skanderborg,2.1830448295683027,3,49,24,4,5,5,5,5,0,0
Skanderborg,2.5133911738751595,2,49,24,4,5,5,5,5,0,0
Skanderborg,2.1992014048796222,3,49,24,4,5,5,5,5,0,0
Skanderborg,2.163200673805645,1,49,24,4,5,5,5,5,0,0
Skanderborg,2.3407618104503927,2,49,25,5,5,5,5,5,0,0
Skanderborg,2.145078485858627,1,49,25,5,5,5,5,5,0,0
Skanderborg,2.1478549936512743,3,49,24,4,5,5,5,5,0,0
Skanderborg,1.9740683339703695,2,49,24,4,5,5,5,5,0,0
Skanderborg,2.2851439421252633,3,49,24,4,5,5,5,5,0,0
Skanderborg,2.008507543167015,3,49,25,5,5,5,5,5,0,0
Skanderborg,1.7203614538938528,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.0690380809104365,3,49,24,4,5,5,5,5,0,0
Skanderborg,2.274495435649636,2,49,24,4,5,5,5,5,0,0
Skanderborg,2.235992497324855,1,49,24,4,5,5,5,5,0,0
Skanderborg,2.348402984358101,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.290658032994826,3,49,25,5,5,5,5,5,0,0
Skanderborg,1.9371919019274944,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.2909946130707852,3,49,24,4,5,5,5,5,0,0
Skanderborg,2.1171599195622735,1,49,24,4,5,5,5,5,0,0
Skanderborg,2.071913963511702,3,49,25,5,5,5,5,5,0,0
Skanderborg,2.5092530721577644,3,49,24,4,5,5,5,5,0,0
Skanderborg,2.4120745672717283,3,49,24,4,5,5,5,5,0,0
Skanderborg,1.8438709925428536,3,49,24,4,5,5,5,5,0,0
Skanderborg,2.5211635130590864,2,49,24,4,5,5,5,5,0,0
Skive,2.212769390868103,1,49,25,5,5,5,5,5,0,0
Skive,1.9437822617291511,3,49,26,5,5,5,5,5,1,0
Skive,1.947210895090944,3,49,25,5,5,5,5,5,0,0
Skive,2.134194233925835,1,49,25,5,5,5,5,5,0,0
Skive,1.6475248266620255,3,49,25,4,5,5,5,5,1,0
Skive,1.7737844745962597,3,49,25,5,5,5,5,5,0,0
Skive,1.9093911048631398,3,49,25,5,5,5,5,5,0,0
Skive,1.6336775269455879,3,49,24,4,5,5,5,5,0,0
Skive,1.8245322865216889,2,49,25,5,5,5,5,5,0,0
Skive,1.9868347020937536,3,49,24,4,5,5,5,5,0,0
Skive,1.9003904555312292,3,49,26,5,5,5,5,5,1,0
Skive,1.8019639241838465,1,49,25,5,5,5,5,5,0,0
Skive,2.044771570910416,3,49,24,4,5,5,5,5,0,0
Skive,1.7624126399307731,3,49,24,4,5,5,5,5,0,0
Skive,1.956431634778415,1,49,24,4,5,5,5,5,0,0
Skive,1.6638055724749534,3,49,25,5,5,5,5,5,0,0
Skive,1.7861459701419538,1,49,24,4,5,5,5,5,0,0
Skive,2.169635354648894,2,49,24,4,5,5,5,5,0,0
Skive,1.672932610302051,3,49,24,4,5,5,5,5,0,0
Skive,1.9011014561548008,2,49,24,4,5,5,5,5,0,0
Skive,1.6037721085849055,3,49,25,5,5,5,5,5,0,0
Skive,1.9417951328184149,3,49,24,4,5,5,5,5,0,0
Skive,1.8017730277934667,1,49,24,4,5,5,5,5,0,0
Skive,1.973966692536054,2,49,25,5,5,5,5,5,0,0
Skive,1.9528392862612136,3,49,24,4,5,5,5,5,0,0
Skive,1.9144234498891848,2,49,26,5,5,5,5,5,1,0
Skive,1.8306666538326242,1,49,25,5,5,5,5,5,0,0
Skive,1.9796212594555986,3,49,24,4,5,5,5,5,0,0
Skive,1.8478163656636397,3,49,24,4,5,5,5,5,0,0
Skive,1.867492279787153,2,49,25,5,5,5,5,5,0,0
Skive,1.567854310090874,2,49,25,5,5,5,5,5,0,0
Skive,1.8694447138606454,1,49,24,4,5,5,5,5,0,0
Skive,1.848011728570918,2,49,25,5,5,5,5,5,0,0
Skive,1.675615874152241,3,49,25,5,5,5,5,5,0,0
Skive,2.0925972935599555,3,49,24,4,5,5,5,5,0,0
Skive,1.9756740509433646,3,49,24,4,5,5,5,5,0,0
Skive,1.9509544319524177,3,49,25,5,5,5,5,5,0,0
Skive,1.6558914200831234,3,49,24,4,5,5,5,5,0,0
Skive,1.8802033632229203,3,49,24,4,5,5,5,5,0,0
Skive,1.7336027366327305,3,49,24,4,5,5,5,5,0,0
Skive,1.9642987804338778,1,49,24,4,5,5,5,5,0,0
Skive,1.4989398805105645,1,49,24,4,5,5,5,5,0,0
Skive,1.7452756975154766,3,49,26,5,5,5,5,5,1,0
Skive,1.8919918253460424,2,49,24,4,5,5,5,5,0,0
Skive,1.5860284139677774,3,49,24,4,5,5,5,5,0,0
Skive,1.7734830092188527,2,49,25,5,5,5,5,5,0,0
Skive,1.6219832168841395,3,49,25,5,5,5,5,5,0,0
Skive,1.5541103010393282,3,49,25,5,5,5,5,5,0,0
Skive,1.9888365357690518,3,49,24,4,5,5,5,5,0,0
Skive,1.6208072203197978,3,49,24,4,5,5,5,5,0,0
Skive,1.9276267011579256,2,49,24,4,5,5,5,5,0,0
Skive,2.0015813283840767,1,49,25,5,5,5,5,5,0,0
Skive,1.6178300591549415,3,49,25,5,5,5,5,5,0,0
Skive,1.8798329427774492,2,49,24,4,5,5,5,5,0,0
Skive,1.8222662880771414,3,49,25,5,5,5,5,5,0,0
Skive,1.7249548835403472,3,49,25,5,5,5,5,5,0,0
Skive,1.939922662183202,3,49,25,5,5,5,5,5,0,0
Skive,1.9208713282140342,3,49,24,4,5,5,5,5,0,0
Skive,2.0240271013930435,3,49,24,4,5,5,5,5,0,0
Skive,1.7765144945563505,3,49,24,4,5,5,5,5,0,0
Skive,2.011202799091311,3,49,24,4,5,5,5,5,0,0
Slagelse,1.5750044032981878,1,49,24,4,5,5,5,5,0,0
Slagelse,1.9509981977759439,3,49,24,4,5,5,5,5,0,0
Slagelse,1.7774833285636962,3,49,24,4,5,5,5,5,0,0
Slagelse,1.6926918048503234,3,49,24,4,5,5,5,5,0,0
Slagelse,1.5964265467398957,2,49,25,5,5,5,5,5,0,0
Slagelse,1.3229152363554901,3,49,25,5,5,5,5,5,0,0
Slagelse,1.6071448512627942,3,49,24,4,5,5,5,5,0,0
Slagelse,1.7968550781323243,2,49,25,5,5,5,5,5,0,0
Slagelse,2.14549255740337,3,49,24,4,5,5,5,5,0,0
Slagelse,1.5844122330766413,3,49,24,4,5,5,5,5,0,0
Slagelse,1.378406887262408,3,49,24,4,5,5,5,5,0,0
Slagelse,1.838902717292,3,49,24,4,5,5,5,5,0,0
Slagelse,1.5942373910917524,3,49,25,5,5,5,5,5,0,0
Slagelse,1.5837433213868102,3,49,24,4,5,5,5,5,0,0
Slagelse,1.6117620559649204,3,49,24,4,5,5,5,5,0,0
Slagelse,1.5414551650939097,3,49,26,5,5,5,5,5,1,0
Slagelse,1.3258630494560018,3,49,24,4,5,5,5,5,0,0
Slagelse,1.5491532125319036,2,49,25,5,5,5,5,5,0,0
Slagelse,1.4875152006365866,3,49,24,4,5,5,5,5,0,0
Slagelse,1.7222673677910534,3,49,25,5,5,5,5,5,0,0
Slagelse,1.5159091678417185,2,49,25,5,5,5,5,5,0,0
Slagelse,1.73217758564352,1,49,24,4,5,5,5,5,0,0
Slagelse,1.7138998898970936,1,49,24,4,5,5,5,5,0,0
Slagelse,1.5571297899142067,1,49,24,4,5,5,5,5,0,0
Slagelse,1.4395096163839969,2,49,24,4,5,5,5,5,0,0
Slagelse,1.8719633612557756,3,49,25,5,5,5,5,5,0,0
Slagelse,1.1912020735541118,3,49,25,5,5,5,5,5,0,0
Slagelse,1.4815438471529863,3,49,24,4,5,5,5,5,0,0
Slagelse,1.7962403269738154,1,49,24,4,5,5,5,5,0,0
Slagelse,1.6350063375962987,2,49,25,5,5,5,5,5,0,0
Slagelse,1.716276703803676,3,49,24,4,5,5,5,5,0,0
Slagelse,1.4376574711155121,3,49,25,5,5,5,5,5,0,0
Slagelse,1.6201460038400626,3,49,24,4,5,5,5,5,0,0
Slagelse,1.5203473482065637,3,49,25,5,5,5,5,5,0,0
Slagelse,1.6258288654062816,3,49,24,4,5,5,5,5,0,0
Slagelse,1.4816147245676465,3,49,25,5,5,5,5,5,0,0
Slagelse,1.6970425554905615,2,49,24,4,5,5,5,5,0,0
Slagelse,1.4876927874955128,3,49,25,5,5,5,5,5,0,0
Slagelse,1.4987666566340927,3,49,24,4,5,5,5,5,0,0
Slagelse,1.459756515908897,2,49,24,4,5,5,5,5,0,0
Slagelse,1.495189103785691,1,49,25,5,5,5,5,5,0,0
Slagelse,1.6481423992528819,1,49,25,5,5,5,5,5,0,0
Slagelse,1.9265999818587523,2,49,25,5,5,5,5,5,0,0
Slagelse,1.4679273122367056,1,49,25,5,5,5,5,5,0,0
Slagelse,1.5292560723323034,3,49,24,4,5,5,5,5,0,0
Slagelse,1.8990305501665268,1,49,24,4,5,5,5,5,0,0
Slagelse,1.478007466907191,3,49,25,5,5,5,5,5,0,0
Slagelse,1.3955060728761834,3,49,25,5,5,5,5,5,0,0
Slagelse,1.581724620178111,1,49,25,5,5,5,5,5,0,0
Slagelse,1.6873092511374734,3,49,24,4,5,5,5,5,0,0
Slagelse,1.6098461389823306,1,49,25,5,5,5,5,5,0,0
Slagelse,1.7136587312105016,3,49,24,4,5,5,5,5,0,0
Slagelse,1.638559029058911,3,49,25,5,5,5,5,5,0,0
Slagelse,1.4225445321308614,1,49,24,4,5,5,5,5,0,0
Slagelse,1.4367233872954195,3,49,24,4,5,5,5,5,0,0
Slagelse,1.5882204224614251,2,49,25,5,5,5,5,5,0,0
Slagelse,1.6775682567221288,3,49,25,5,5,5,5,5,0,0
Slagelse,1.716491564907369,3,49,24,4,5,5,5,5,0,0
Slagelse,1.9573350764662774,1,49,25,5,5,5,5,5,0,0
Slagelse,1.6255027466180652,3,49,24,4,5,5,5,5,0,0
Slagelse,1.5888202301565943,3,49,25,5,5,5,5,5,0,0
Slagelse,1.9195999964296977,3,49,25,5,5,5,5,5,0,0
Slagelse,1.6207639887944318,2,49,25,5,5,5,5,5,0,0
Slagelse,1.6839057873402912,3,49,24,4,5,5,5,5,0,0
Slagelse,1.5101210165067844,3,49,25,5,5,5,5,5,0,0
Slagelse,1.355721337827605,3,49,24,4,5,5,5,5,0,0
Slagelse,1.4984532504934658,2,49,24,4,5,5,5,5,0,0
Slagelse,1.4100654141537048,1,49,24,4,5,5,5,5,0,0
Slagelse,1.5971136051257708,3,49,25,5,5,5,5,5,0,0
Slagelse,1.6390801533140038,2,49,24,4,5,5,5,5,0,0
Slagelse,1.7638525736844337,3,49,25,5,5,5,5,5,0,0
Slagelse,1.6143807531674834,3,49,25,5,5,5,5,5,0,0
Slagelse,1.7140925255364732,3,49,25,5,5,5,5,5,0,0
Slagelse,1.5014549565404356,2,49,25,5,5,5,5,5,0,0
Slagelse,1.7804059488382988,1,49,25,5,5,5,5,5,0,0
Slagelse,2.0665760904659276,2,49,24,4,5,5,5,5,0,0
Slagelse,1.6617858814735647,2,49,24,4,5,5,5,5,0,0
Slagelse,1.530834003226349,3,49,24,4,5,5,5,5,0,0
Slagelse,1.8094070622375165,3,49,24,4,5,5,5,5,0,0
Slagelse,1.557446668710087,1,49,25,5,5,5,5,5,0,0
Slagelse,1.5081576536762709,3,49,25,5,5,5,5,5,0,0
Slagelse,1.5204329198207431,1,49,24,4,5,5,5,5,0,0
Slagelse,1.7114890951789927,2,49,24,4,5,5,5,5,0,0
Slagelse,1.3354429189837338,3,49,25,5,5,5,5,5,0,0
Slagelse,1.3852996326855305,2,49,24,4,5,5,5,5,0,0
Slagelse,1.67846405107895,3,49,24,4,5,5,5,5,0,0
Slagelse,1.4961572991902612,3,49,24,4,5,5,5,5,0,0
Slagelse,1.4600296666917139,2,49,26,5,5,5,5,5,1,0
Slagelse,1.7498537366933011,2,49,25,5,5,5,5,5,0,0
Slagelse,1.3152905473374448,3,49,25,5,5,5,5,5,0,0
Slagelse,1.6174708117625076,1,49,25,5,5,5,5,5,0,0
Slagelse,1.7304254628119973,3,49,24,4,5,5,5,5,0,0
Slagelse,1.5392005619288445,1,49,24,4,5,5,5,5,0,0
Slagelse,1.5685053975699994,1,49,24,4,5,5,5,5,0,0
Slagelse,1.5460292474963742,3,49,25,5,5,5,5,5,0,0
